source,target,bleed_genes
Forebrain ventral,Spinal cord differentiating,"['C7H16orf87', 'ackr3b', 'acvr1ba', 'adka', 'admp', 'ahi1', 'akap12b', 'aldob', 'aplnra', 'aplnrb', 'arhgap5', 'arl4aa', 'arl4ab', 'arl6ip5a', 'baz1b', 'bcl2l1', 'bhlha15', 'cbx3a', 'cbx5', 'cd63', 'cdc14b', 'cdca8', 'cdh2', 'cdh6', 'cdt1', 'cfl1l', 'chaf1a', 'chst11', 'cnn3a', 'creb3l1', 'creb3l2', 'ctcf', 'cxcr4a', 'dact2', 'dkc1', 'dlgap5', 'dmd', 'dnmt3bb.2', 'drll.3', 'dync1li1', 'efna1a', 'egln1b', 'elf1', 'emx2', 'epcam', 'eppk1', 'erf', 'fbln2', 'fn1a', 'foxa3', 'foxb1a', 'foxc1a', 'foxd3', 'foxd5', 'foxh1', 'foxn2b', 'foxp1b', 'gata2a', 'gata5', 'gfi1aa', 'gli1', 'gmnn', 'grhl1', 'gsc', 'h1-0', 'her1', 'her6', 'her8a', 'hivep2a', 'itga6a', 'itgb5', 'itm2cb', 'jcada', 'klf17', 'klf2b', 'klf3', 'klf8', 'krt18a.1', 'krt4', 'krt8', 'krt99', 'lamb1a', 'lamc1', 'lamp2', 'lef1', 'lgals3b', 'lmo2', 'lmo4a', 'map2k6', 'mns1', 'msgn1', 'mych', 'mycn', 'nap1l1', 'nasp', 'ncapd2', 'noto', 'nrarpa', 'nsd2', 'ntd5', 'osr1', 'otx2a', 'pbx4', 'pcdh10b', 'perp', 'pitx2', 'plagl2', 'pold3', 'prdm1a', 'prmt1', 'rbbp4', 'rbmx', 'rcc1', 'ripply1', 'rnd1b', 'rreb1a', 'sall1a', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'six3b', 'six4a', 'skia', 'smtnl', 'snai2', 'sox10', 'sox19a', 'sox2', 'stmn1a', 'stox1', 'supt16h', 'szl', 'tbx1', 'tbx16', 'tbx3b', 'tbxta', 'tbxtb', 'tcf3b', 'tdgf1', 'tead1a', 'tgif1', 'tmed10', 'tp63', 'uhrf1', 'unc5b', 'unga', 'wnt11f2', 'wnt8a', 'zeb1a', 'zeb2b', 'zgc:174154', 'znf576.2', 'zswim5']"
Forebrain ventral,Tailbud spinal cord late,"['C7H16orf87', 'acvr1ba', 'adka', 'admp', 'ahi1', 'aplnrb', 'arf5', 'arhgap5', 'arl6ip5a', 'aspm', 'atf6', 'baz1b', 'bcl2l1', 'btg2', 'cbx3a', 'cbx5', 'ccnf', 'cd63', 'cdc14b', 'cdca8', 'cdh2', 'cdkn1ca', 'cfl1l', 'chaf1a', 'clic4', 'cnn3a', 'creb3l1', 'creb3l2', 'ctcf', 'dact2', 'dkc1', 'dld', 'dlgap5', 'drll.3', 'dync1li1', 'egln1b', 'elavl3', 'emx2', 'emx3', 'erf', 'fbln2', 'foxb1a', 'foxb1b', 'foxc1a', 'foxd3', 'foxh1', 'foxn2b', 'fzd7a', 'fzd7b', 'gata2a', 'gata3', 'gfi1aa', 'gmnn', 'grhl2b', 'h1-0', 'hdlbpa', 'her8a', 'hivep2a', 'itga6a', 'jcada', 'kirrel3l', 'klf2a', 'klf2b', 'klf3', 'klf8', 'krt18a.1', 'krt8', 'lamp2', 'lef1', 'lgals3b', 'lhx1a', 'lima1a', 'lratd1', 'map2k6', 'mef2d', 'mibp2', 'mns1', 'mych', 'mycn', 'nap1l1', 'nasp', 'nop58', 'notch1a', 'nr6a1a', 'nsd2', 'oclna', 'osr1', 'pbx1b', 'pbx4', 'pdap1a', 'perp', 'pold3', 'prmt1', 'rab11fip4a', 'rbbp4', 'rbmx', 'rcc1', 'rfx2', 'ripply1', 'rnd1b', 'rpl19', 'rpl4', 'rplp2l', 'rxrgb', 'sall1a', 'sall3b', 'sdc4', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'smtnl', 'snai2', 'sox10', 'sox11a', 'sox11b', 'sox19a', 'sox2', 'sox5', 'srrm4', 'stox1', 'supt16h', 'tcf3b', 'tdgf1', 'tead1a', 'tlcd5a', 'tp63', 'tpx2', 'tram1', 'unc5b', 'uncx4.1', 'wnt11f2', 'zbtb18', 'zc4h2', 'zfand5a', 'zgc:174154', 'znf576.2', 'zswim5']"
Forebrain ventral,Telencephalon dorsal,"['C7H16orf87', 'acvr1ba', 'admp', 'ahi1', 'akap12b', 'anp32e', 'aplnrb', 'arhgap5', 'arl4d', 'arl6ip5a', 'aspm', 'atf6', 'bcl2l1', 'bmp2b', 'bmp7a', 'btg2', 'cbx3a', 'cd63', 'cdc14b', 'cdca8', 'cdh2', 'cdkn1ca', 'cdx1a', 'cdx4', 'cnn3a', 'creb3l1', 'csrp1a', 'ctcf', 'cxcr4a', 'dact2', 'dkc1', 'dld', 'drll.3', 'dync1li1', 'egln1b', 'elavl3', 'elf1', 'elob', 'emx2', 'erf', 'flrt3', 'foxd3', 'foxh1', 'foxi1', 'foxn2b', 'foxp1b', 'foxp2', 'fzd7b', 'fzd8a', 'gata5', 'gata6', 'gfi1aa', 'gmnn', 'gsc', 'h1-0', 'hdlbpa', 'her1', 'her3', 'hivep2a', 'hoxb7a', 'hoxb8a', 'hoxb9a', 'hoxc3a', 'hoxc8a', 'ism1', 'itgb5', 'itm2cb', 'jcada', 'kirrel3l', 'krt18a.1', 'krt8', 'lamp2', 'lbx2', 'lhfpl6', 'lhx1a', 'lratd1', 'meis3', 'mibp2', 'mns1', 'msgn1', 'mych', 'mycn', 'myf5', 'myod1', 'nasp', 'nop58', 'notch1a', 'nr6a1a', 'oclna', 'olig4', 'osr1', 'otx2a', 'otx2b', 'pbx1b', 'pbx4', 'pdap1a', 'perp', 'pitx2', 'pmp22b', 'prickle1b', 'prmt1', 'rab11fip4a', 'raraa', 'rbmx', 'rcc1', 'rhov', 'ripply1', 'rnd1b', 'rplp2l', 'rx3', 'rxraa', 'rxrgb', 'sall1a', 'sdc4', 'si:ch211-106e7.2', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'six7', 'skia', 'smtnl', 'snai1a', 'snai2', 'sox10', 'sox11b', 'sox13', 'sox19a', 'sox5', 'sp5l', 'srrm4', 'stox1', 'supt16h', 'szl', 'tbx6', 'tcf3b', 'tcf7l1a', 'tcf7l1b', 'tead1a', 'tlcd5a', 'tmed10', 'trps1', 'tshz3b', 'tuba1a', 'uhrf1', 'unc5b', 'unga', 'ved', 'wnt8a', 'zbtb18', 'zc4h2', 'zeb2a', 'zeb2b', 'zgc:174154', 'znf576.2', 'znfl2a', 'zswim5']"
Haematoendothelial progenitors,Cephalic mesoderm,"['adka', 'admp', 'alcamb', 'aldob', 'anp32e', 'arhgap5', 'arl4d', 'aspm', 'baz1b', 'bmp4', 'btg2', 'cd63', 'cdh1', 'cdh2', 'cdh6', 'cfl1l', 'chrd', 'clic4', 'cnn3a', 'crabp2b', 'ctcf', 'cux1a', 'cxcr4a', 'dkc1', 'dlgap5', 'dnmt3bb.2', 'drll.3', 'dync1li1', 'efnb2b', 'egln1b', 'emx3', 'esrra', 'ets2', 'eve1', 'f11r.1', 'fezf2', 'fn1a', 'foxb1b', 'foxd3', 'foxg1a', 'foxh1', 'foxn2b', 'fscn1a', 'gata3', 'gata5', 'gata6', 'gcm2', 'grhl1', 'grhl2b', 'gsc', 'h1-0', 'her1', 'her12', 'her3', 'hivep2a', 'hoxb8a', 'hsp90aa1.2', 'itga6a', 'itm2cb', 'jcada', 'klf17', 'klf2a', 'krt4', 'krt99', 'lef1', 'lft1', 'lhfpl6', 'lhx1a', 'lhx5', 'lima1a', 'lratd1', 'mab21l2', 'meis1b', 'mibp2', 'mns1', 'msx1b', 'msx3', 'ncapd2', 'nop58', 'nrarpa', 'oclna', 'pax2a', 'pax6b', 'pdap1a', 'plagl2', 'prmt1', 'ptp4a2b', 'rab11fip4a', 'raraa', 'rnd1b', 'rpl19', 'rpl38', 'rpl4', 'rplp2l', 'rreb1a', 'sall1a', 'sall3b', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'snai1a', 'snai2', 'sox11b', 'stmn1a', 'szl', 'tagln2', 'tcf3b', 'tcf7', 'tcf7l1a', 'tfap2a', 'tpx2', 'trps1', 'tuba1a', 'tuba8l2', 'twist2', 'unc5b', 'ved', 'vent', 'vgll4l', 'vrtn', 'wnt8a', 'zc4h2', 'zeb1b', 'zeb2b', 'zic2b', 'zic3', 'znf576.2']"
Haematoendothelial progenitors,Definitive endoderm late,"['adka', 'admp', 'ahi1', 'anp32e', 'aplnra', 'arhgap5', 'arl4aa', 'aspm', 'bambia', 'baz1b', 'bmp7a', 'btg2', 'c1qbp', 'cbx3a', 'cbx5', 'ccnf', 'cd63', 'cdca8', 'cdt1', 'chaf1a', 'clic4', 'cnn3a', 'crabp2b', 'ctcf', 'dact2', 'dkc1', 'dld', 'dlgap5', 'dnmt3bb.2', 'drll.3', 'efemp2b', 'efnb2b', 'egln1b', 'elob', 'emx3', 'erf', 'fezf2', 'fn1a', 'fn1b', 'foxc1a', 'foxd3', 'foxn2b', 'foxp2', 'fzd7a', 'gata3', 'gata5', 'gata6', 'gcm2', 'gmnn', 'grhl1', 'hdlbpa', 'her7', 'hivep2a', 'hoxb7a', 'hoxb9a', 'hoxc3a', 'hoxc8a', 'hsp90aa1.2', 'ism1', 'itm2cb', 'jcada', 'kazald2', 'krt99', 'mab21l2', 'mibp2', 'nap1l1', 'nasp', 'ncapd2', 'nog1', 'nop58', 'notch1a', 'nsd2', 'pax6b', 'pbx1b', 'pbx4', 'pcdh8', 'pdap1a', 'plagl2', 'pold3', 'prmt1', 'ptp4a2b', 'rbbp4', 'rbmx', 'rcc1', 'rnd1b', 'rpl19', 'rpl38', 'rpl4', 'rplp2l', 'rreb1a', 'rx3', 'sall3b', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'skia', 'snai2', 'srrm4', 'stmn1a', 'stox1', 'supt16h', 'tbx16', 'tcf3b', 'tcf7', 'tcf7l1a', 'tdgf1', 'tfap2a', 'tmed10', 'tpx2', 'tram1', 'trps1', 'tuba1a', 'tuba8l2', 'twist2', 'uhrf1', 'unc5b', 'unga', 'vent', 'vrtn', 'wnt8a', 'zbtb18', 'zc4h2', 'zeb1a', 'zeb1b', 'zfand5a', 'zgc:174154', 'zic2b', 'zic3', 'znf576.2', 'znfl2a']"
Haematoendothelial progenitors,Epidermal ectoderm,"['C7H16orf87', 'acvr1ba', 'adka', 'admp', 'ahi1', 'aldob', 'anp32e', 'aplnra', 'arhgap5', 'arl4aa', 'arl4d', 'aspm', 'baz1b', 'btg2', 'cbx3a', 'cbx5', 'cd63', 'cdca8', 'cdh2', 'cdt1', 'chaf1a', 'ctcf', 'cux1a', 'dbx1a', 'dkc1', 'dld', 'dlgap5', 'dnmt3bb.2', 'drll.3', 'ednraa', 'elob', 'fgf8a', 'fn1a', 'foxc1b', 'foxd3', 'foxd5', 'foxh1', 'foxn2b', 'foxo1a', 'fzd7a', 'fzd7b', 'gata6', 'gbx1', 'gli2a', 'gmnn', 'her1', 'her3', 'her5', 'hoxc6a', 'hoxc8a', 'hsp90aa1.2', 'id3', 'irx3a', 'ism1', 'itm2cb', 'kazald2', 'lft1', 'mab21l2', 'meis1b', 'mibp2', 'msgn1', 'myclb', 'mycn', 'myf5', 'nap1l1', 'nasp', 'ncapd2', 'ndr2', 'nog1', 'nop58', 'notch1a', 'nr2f2', 'nsd2', 'ntd5', 'osr1', 'pbx1b', 'pbx4', 'pdap1a', 'plagl2', 'pold3', 'prmt1', 'ptp4a2b', 'rab11fip4a', 'raraa', 'rbbp4', 'rbmx', 'ripply1', 'rnd1b', 'rpl38', 'rpl4', 'rplp2l', 'rreb1a', 'rxraa', 'sall1a', 'sall3b', 'shha', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'skia', 'snai1a', 'sox11b', 'sox19a', 'sox5', 'stmn1a', 'stox1', 'supt16h', 'tcf3b', 'tcf7l1a', 'tcf7l1b', 'tdgf1', 'tead1a', 'tgif1', 'tlcd5a', 'tpx2', 'tuba1a', 'tuba8l2', 'twist2', 'uhrf1', 'unga', 'zbtb18', 'zc4h2', 'zeb1a', 'zeb2b', 'zfand5a', 'zgc:174154', 'znf576.2', 'znfl2a', 'zswim5']"
Haematoendothelial progenitors,Intermediate mesoderm,"['ackr3b', 'acvr1ba', 'admp', 'ahi1', 'akap12b', 'aldob', 'aplnrb', 'arhgap5', 'atf6', 'btg2', 'cd63', 'cdc42ep4a', 'cdh1', 'cdh6', 'cdkn1ca', 'cfl1l', 'clic4', 'crabp2b', 'creb3l1', 'cxcr4a', 'dbx1a', 'dld', 'dlgap5', 'dlx3b', 'dync1li1', 'efnb2a', 'egln1b', 'elavl3', 'elf1', 'elob', 'emx3', 'epcam', 'esrra', 'ets2', 'fezf2', 'flrt3', 'fn1a', 'foxb1b', 'foxd3', 'foxd5', 'foxg1a', 'foxh1', 'foxo1a', 'foxp1b', 'foxp2', 'gata3', 'gbx1', 'gcm2', 'grhl1', 'hdlbpa', 'her1', 'her12', 'her3', 'her8a', 'her9', 'hivep2a', 'hsp90aa1.2', 'irx1b', 'irx3a', 'irx5a', 'jcada', 'kazald2', 'kirrel3l', 'klf2a', 'klf3', 'klf8', 'krt4', 'krt8', 'lamb1a', 'lamc1', 'lft1', 'lhfpl6', 'lmo4a', 'lratd1', 'mab21l2', 'meis1b', 'meis2a', 'meis3', 'ncapd2', 'ndr2', 'noto', 'nr2f2', 'otx2a', 'pax6a', 'pax6b', 'pbx4', 'plagl2', 'prox1a', 'rasgef1ba', 'rpl38', 'rrbp1b', 'rreb1a', 'rxraa', 'shha', 'skia', 'smtnl', 'sox13', 'sox3', 'sp8b', 'spon1b', 'srrm4', 'stox1', 'tbxta', 'tcf7l1b', 'tdgf1', 'tead1a', 'tmed10', 'tp63', 'tram1', 'twist2', 'unc5b', 'vgll4l', 'vrtn', 'xbp1', 'zbtb18', 'zeb1a', 'zeb1b', 'zeb2b', 'zfand5a', 'zgc:174154', 'zic2a', 'zic2b']"
Haematoendothelial progenitors,Non-neural ectoderm,"['C7H16orf87', 'acvr1ba', 'adka', 'ahi1', 'arf5', 'arhgap5', 'arl4aa', 'arl4d', 'aspm', 'bach1b', 'baz1b', 'cbx3a', 'cbx5', 'ccnf', 'cd63', 'cdca8', 'cdh2', 'cdt1', 'chst11', 'clic4', 'ctcf', 'cux1a', 'dkc1', 'dlgap5', 'dnmt3bb.2', 'drll.3', 'dync1li1', 'ednraa', 'elob', 'etv4', 'etv5b', 'fbln2', 'fezf2', 'fgf8a', 'fn1a', 'foxa', 'foxa3', 'foxb1a', 'foxb1b', 'foxc1b', 'foxd3', 'foxn2b', 'foxo1a', 'fzd7a', 'fzd7b', 'fzd8a', 'gata6', 'gli2a', 'gsc', 'h1-0', 'her12', 'hivep2a', 'hoxb9a', 'hoxc3a', 'hoxc6a', 'hoxc8a', 'hsp90aa1.2', 'id3', 'irx3a', 'itm2cb', 'jcada', 'kazald2', 'kirrel3l', 'lft1', 'lima1a', 'mab21l2', 'meis1b', 'mibp2', 'mycn', 'myf5', 'nap1l1', 'ncapd2', 'ndr2', 'nop58', 'nsd2', 'ntd5', 'otx2a', 'pbx1b', 'pbx4', 'pdap1a', 'pitx2', 'plagl2', 'prdm1a', 'ptp4a2b', 'rab11fip4a', 'raraa', 'rbmx', 'ripply1', 'rnd1b', 'rpl19', 'rpl38', 'rpl4', 'rplp2l', 'rrbp1b', 'rreb1a', 'rxraa', 'sall1a', 'sall3b', 'shha', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'skia', 'snai1a', 'sox5', 'srrm4', 'stmn1a', 'stox1', 'tbx16', 'tbx16l', 'tcf3b', 'tcf7', 'tcf7l1a', 'tdgf1', 'tgif1', 'tlcd5a', 'tpx2', 'tram1', 'trps1', 'tuba1a', 'tuba8l2', 'twist2', 'uhrf1', 'unga', 'wnt8a', 'zc4h2', 'zeb1a', 'zeb2b', 'zfand5a', 'zic2a', 'zic2b', 'znf576.2', 'zswim5']"
Haematoendothelial progenitors,Paraxial mesoderm,"['C7H16orf87', 'acvr1ba', 'ahi1', 'arf5', 'arhgap5', 'atp2b1a', 'baz1b', 'bmp4', 'cbx3a', 'cbx5', 'ccnf', 'cdc14b', 'cdc42ep4a', 'cdt1', 'cfl1l', 'chaf1a', 'chrd', 'csrp1a', 'ctcf', 'cux1a', 'dact2', 'dbx1a', 'dlgap5', 'dmd', 'dnmt3bb.2', 'drll.3', 'dync1li1', 'ednraa', 'emx3', 'epcam', 'ets2', 'f11r.1', 'fbln2', 'fezf2', 'fgf8a', 'fn1a', 'foxa', 'foxb1a', 'foxd3', 'foxg1a', 'foxn2b', 'foxp2', 'fzd7a', 'fzd8a', 'gbx1', 'gcm2', 'gmnn', 'hdlbpa', 'her8a', 'irx3a', 'itga6a', 'itgb5', 'kirrel3l', 'klf17', 'klf8', 'krt4', 'lamb1a', 'lamc1', 'lamp2', 'lbx2', 'lft1', 'lhx5', 'mab21l2', 'map2k6', 'meis3', 'mns1', 'msx1b', 'msx3', 'mych', 'mycn', 'nap1l1', 'nasp', 'ncapd2', 'ndr2', 'noto', 'nr2f2', 'nsd2', 'oclna', 'pax3a', 'pax6a', 'pax6b', 'pbx1b', 'pbx4', 'pdap1a', 'plagl2', 'pmp22b', 'pold3', 'prmt1', 'prox1a', 'ptp4a2b', 'rbbp4', 'rhov', 'rpl38', 'rpl4', 'rxrgb', 'sall1a', 'sall3b', 'sdc4', 'shha', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'snai2', 'sox11a', 'sox11b', 'sox13', 'sox19a', 'sox2', 'sox3', 'sp8b', 'srrm4', 'stmn1a', 'stox1', 'szl', 'tcf7l1b', 'tcf7l2', 'tdgf1', 'tgif1', 'tmed10', 'tpx2', 'tram1', 'tuba1a', 'twist2', 'uhrf1', 'zc4h2', 'zeb1a', 'zeb2b', 'zic2b', 'znf576.2', 'znfl2a', 'zswim5']"
Haematoendothelial progenitors,Periderm,"['ackr3b', 'acvr1ba', 'admp', 'ahi1', 'akap12b', 'anp32e', 'apoc1', 'arhgap5', 'arl4ab', 'aspm', 'atp2b1a', 'bambia', 'baz1b', 'bmp2b', 'bmp4', 'bmp7a', 'btg2', 'c1qbp', 'cbx3a', 'cbx5', 'cd63', 'cdc14b', 'cdc42ep4a', 'cdca8', 'cdkn1ca', 'cdt1', 'cdx1a', 'cdx4', 'chaf1a', 'chrd', 'crabp2b', 'ctcf', 'cxcr4a', 'dbx1a', 'dkc1', 'dlgap5', 'dmd', 'dnmt3bb.2', 'drll.3', 'dync1li1', 'ednraa', 'efnb2b', 'egln1b', 'elob', 'erf', 'esrra', 'etv4', 'etv5a', 'etv5b', 'eve1', 'fezf2', 'fgf8a', 'foxc1b', 'foxd3', 'foxh1', 'foxp2', 'fzd7a', 'fzd7b', 'fzd8a', 'gata2a', 'gbx1', 'gcm2', 'gli2a', 'gmnn', 'hdlbpa', 'her1', 'her12', 'her3', 'her6', 'her8a', 'hoxb1b', 'hoxb7a', 'hoxb8a', 'hoxc6a', 'hsp90aa1.2', 'id3', 'irx3a', 'itga6a', 'itm2cb', 'kazald2', 'kirrel3l', 'lamc1', 'lft1', 'lhx5', 'lima1a', 'lmo4a', 'lratd1', 'mab21l2', 'map2k6', 'meis2a', 'meis3', 'mibp2', 'msgn1', 'myclb', 'mycn', 'myf5', 'nap1l1', 'nasp', 'ncapd2', 'ndr2', 'nop58', 'noto', 'nrarpa', 'nsd2', 'otx2b', 'pax6a', 'pax6b', 'pbx1b', 'pbx4', 'pdap1a', 'pitx2', 'pold3', 'ptp4a2b', 'rab11fip4a', 'rbbp4', 'rbmx', 'rcc1', 'rfx2', 'ripply1', 'rnd1b', 'rpl19', 'rpl38', 'rpl4', 'rplp2l', 'rrbp1b', 'rxraa', 'sall1a', 'sall3b', 'shha', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:dkey-261m9.12', 'six4b', 'skia', 'smtnl', 'sox10', 'sox11a', 'sox11b', 'sox5', 'sp5l', 'sp8b', 'srrm4', 'stmn1a', 'stox1', 'supt16h', 'tbx16l', 'tcf3b', 'tcf7', 'tcf7l1a', 'tdgf1', 'tead1a', 'tmed10', 'tpx2', 'tram1', 'tshz3b', 'tuba1a', 'twist2', 'uhrf1', 'unga', 'vent', 'vrtn', 'wnt8a', 'zbtb18', 'zeb1a', 'zeb2b', 'zfand5a', 'zgc:174154', 'zic2b', 'zic3', 'znf576.2', 'znfl2a', 'zswim5']"
Haematoendothelial progenitors,Placode lens,"['C7H16orf87', 'admp', 'ahi1', 'akap12b', 'anp32e', 'aplnrb', 'apoc1', 'arhgap5', 'arl4aa', 'arl4d', 'aspm', 'baz1b', 'bmp4', 'cbx5', 'cd63', 'cdc14b', 'cdc42ep4a', 'cdca8', 'cdh2', 'chst11', 'crabp2b', 'creb3l2', 'cxcr4a', 'dbx1a', 'dlgap5', 'drll.3', 'ednraa', 'efnb2a', 'efnb2b', 'elob', 'epha2a', 'ets2', 'etv4', 'eve1', 'fgf8a', 'fn1a', 'foxc1b', 'foxd3', 'foxd5', 'foxn2b', 'foxo1a', 'fzd7a', 'fzd7b', 'gbx1', 'gcm2', 'gmnn', 'gsc', 'h1-0', 'hdlbpa', 'her12', 'her3', 'her5', 'hivep2a', 'hoxb8a', 'hsp90aa1.2', 'id3', 'irx3a', 'ism1', 'itm2cb', 'kazald2', 'kirrel3l', 'lef1', 'meis1b', 'mibp2', 'msx1b', 'msx3', 'myclb', 'myf5', 'ncapd2', 'ndr2', 'nop58', 'osr1', 'pax3a', 'pbx1b', 'pbx4', 'pdap1a', 'plagl2', 'prmt1', 'ptp4a2b', 'rab11fip4a', 'ripply1', 'rnd1b', 'rpl38', 'rreb1a', 'rxraa', 'sall1a', 'sall3b', 'shha', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'six4a', 'sox11b', 'sox19a', 'sox5', 'sp5l', 'srrm4', 'stmn1a', 'stox1', 'tcf3b', 'tdgf1', 'tead1a', 'tmed10', 'tpx2', 'tuba1a', 'tuba8l2', 'twist2', 'uhrf1', 'ved', 'vrtn', 'zc4h2', 'zeb1a', 'zeb2b', 'zfand5a', 'zgc:174154', 'zic2a', 'znf576.2']"
Haematoendothelial progenitors,Prechordal plate early,"['ackr3b', 'acvr1ba', 'adka', 'admp', 'anp32e', 'apoc1', 'arl4aa', 'arl4ab', 'arl4d', 'aspm', 'baz1b', 'bcl2l1', 'bmp2b', 'bmp7a', 'cbx3a', 'cbx5', 'cdc14b', 'cdca8', 'cfl1l', 'chaf1a', 'crabp2b', 'creb3l2', 'ctcf', 'cxcr4a', 'dlgap5', 'dlx3b', 'dnmt3bb.2', 'ednraa', 'efna1a', 'emx2', 'emx3', 'esrra', 'ets2', 'etv5a', 'etv5b', 'fgf8a', 'foxb1b', 'foxc1b', 'foxd3', 'foxd5', 'fzd7b', 'gbx1', 'gcm2', 'gli1', 'grhl1', 'gsc', 'her12', 'her8a', 'her9', 'hivep2a', 'hoxb7a', 'hoxb8a', 'irx3a', 'ism1', 'itga6a', 'itgb5', 'itm2cb', 'kazald2', 'klf2a', 'klf7a', 'krt99', 'lamb1a', 'lamc1', 'lhx5', 'lmo4a', 'mab21l2', 'map2k6', 'mibp2', 'msgn1', 'msx3', 'myf5', 'nap1l1', 'nog1', 'nop58', 'pax6b', 'pbx1b', 'pbx4', 'pcdh8', 'pdap1a', 'prmt1', 'ptp4a2b', 'rab11fip4a', 'rnd1b', 'rreb1a', 'rxraa', 'sall3b', 'si:ch211-113a14.12', 'skia', 'smtnl', 'snai2', 'sox10', 'sox11a', 'sox13', 'sox19a', 'sox2', 'sox3', 'sp5l', 'spon1b', 'stmn1a', 'szl', 'tcf3b', 'tcf7l1a', 'tead1a', 'tfap2c', 'tgif1', 'tp63', 'tpx2', 'unga', 'ved', 'vgll4l', 'zc4h2', 'zeb2b', 'znf576.2']"
Haematoendothelial progenitors,Somites,"['C7H16orf87', 'ackr3b', 'acvr1ba', 'ahi1', 'akap12b', 'aldob', 'apoc1', 'arf5', 'arhgap5', 'aspm', 'atf6', 'bach1b', 'baz1b', 'bcl2l1', 'cbx3a', 'cbx5', 'cdc14b', 'cdc42ep4a', 'cdca8', 'cdt1', 'cfl1l', 'chaf1a', 'chrd', 'creb3l2', 'csrp1a', 'ctcf', 'cux1a', 'cxcr4a', 'dbx1a', 'dlgap5', 'dnmt3bb.2', 'drll.3', 'dync1li1', 'efna1a', 'egln1b', 'emx2', 'emx3', 'epcam', 'ets2', 'etv5a', 'f11r.1', 'fezf2', 'foxb1b', 'foxd3', 'foxg1a', 'foxn2b', 'fzd7a', 'fzd8a', 'gbx1', 'gcm2', 'gmnn', 'grhl2b', 'hdlbpa', 'her3', 'her8a', 'her9', 'hoxb7a', 'hoxb9a', 'hoxc8a', 'irx1b', 'irx3a', 'klf17', 'klf2a', 'krt4', 'lamb1a', 'lft1', 'lhx5', 'mab21l2', 'map2k6', 'mibp2', 'mns1', 'msx1b', 'msx3', 'mych', 'mycn', 'nap1l1', 'nasp', 'ncapd2', 'nop58', 'nsd2', 'oclna', 'pax6b', 'pbx4', 'pdap1a', 'pitx2', 'plagl2', 'pold3', 'prdm1a', 'prmt1', 'ptp4a2b', 'raraa', 'rbbp4', 'rbmx', 'rnd1b', 'rpl38', 'rpl4', 'rrbp1b', 'rreb1a', 'sall1a', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'six4b', 'skia', 'smtnl', 'sox10', 'sox11b', 'sox13', 'sox19a', 'sox2', 'sox3', 'sp8b', 'srrm4', 'stmn1a', 'supt16h', 'szl', 'tcf7l1a', 'tcf7l1b', 'tdgf1', 'tgif1', 'tmed10', 'tpx2', 'tram1', 'twist2', 'uhrf1', 'unga', 'vrtn', 'wnt8a', 'xbp1', 'zc4h2', 'zeb1a', 'zeb2b', 'zic2b', 'zic3', 'znf576.2', 'zswim5']"
