source,target,bleed_genes
Mesoderm caudal,Notochord early,"['anp32e', 'aplnra', 'atp2b1a', 'axin2', 'bach1b', 'baz1b', 'c1qbp', 'cdc14b', 'cdx4', 'clic4', 'dlx3b', 'dnmt3bb.2', 'efnb2a', 'efnb2b', 'epcam', 'ephb3a', 'eppk1', 'erf', 'f11r.1', 'flrt3', 'fn1a', 'foxi1', 'fscn1a', 'gata2a', 'gata5', 'gata6', 'gli2a', 'grhl1', 'her5', 'id3', 'irx7', 'ism1', 'itgb5', 'kazald2', 'klf8', 'krt4', 'krt99', 'lamb1a', 'lamp2', 'lef1', 'lft1', 'map2k6', 'meis3', 'meox1', 'mixl1', 'msx3', 'nasp', 'osr1', 'pcdh10b', 'pknox1.1', 'plekhg5b', 'ppan', 'rbbp4', 'rcc1', 'rhov', 'ripply1', 'rnd1b', 'rreb1a', 'sdc4', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'skilb', 'sox11b', 'sp5l', 'sp8b', 'tagln2', 'tbx6', 'tcf3b', 'tead1a', 'tfap2a', 'tlcd5a', 'tp63', 'tshz3b', 'tuba8l2', 'uhrf1', 'unc5b', 'wnt11f2', 'ypel3', 'zc4h2', 'zeb1b', 'zeb2b', 'zic2a', 'zswim5']"
Mesoderm caudal,Paraxial mesoderm,"['ackr3b', 'acvr1ba', 'add3b', 'alcamb', 'aldob', 'anp32e', 'arl4d', 'atp2b1a', 'axin2', 'baz1b', 'c1qbp', 'cdc14b', 'cdh1', 'cxcr4a', 'ddx4', 'dld', 'dnmt3bb.2', 'drll.2', 'drll.3', 'dynll1', 'epcam', 'epha2a', 'eppk1', 'ets2', 'etv4', 'etv5b', 'f11r.1', 'flrt3', 'fnbp1l', 'foxb1a', 'foxh1', 'foxi1', 'foxn2b', 'foxp2', 'gata2a', 'gata5', 'grhl2b', 'gsc', 'helb', 'her7', 'itgb5', 'itm2cb', 'jcada', 'klf2a', 'klf3', 'krt18a.1', 'krt8', 'lamp2', 'lef1', 'lft2', 'lhx1a', 'lima1a', 'lmo4a', 'map2k6', 'mespab', 'mixl1', 'mns1', 'mych', 'mycla', 'nasp', 'ndr2', 'notch1a', 'noto', 'nsd2', 'oclna', 'osr1', 'otx2b', 'pknox1.1', 'plekhg5b', 'ppan', 'rab11fip4a', 'rbbp4', 'rcc1', 'rfx2', 'rreb1a', 'sdc4', 'si:ch211-106e7.2', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'smtnl', 'snai1a', 'sox11a', 'sox13', 'sox17', 'sox19a', 'sox3', 'sox32', 'tagln2', 'tbx16', 'tbx16l', 'tcf7', 'tdgf1', 'tgif1', 'tp63', 'tph1b', 'tram1', 'uhrf1', 'vent', 'vgll4l', 'vrtn', 'wnt11f2', 'wnt8a', 'ypel3', 'zc4h2', 'zeb1a', 'zeb1b', 'zswim5']"
Mesoderm caudal,Tailbud,"['acvr1ba', 'admp', 'arl4aa', 'arl4d', 'atp2b1a', 'btg2', 'cdh2', 'cdkn1ca', 'clic4', 'creb3l1', 'creb3l2', 'dact2', 'dld', 'drll.2', 'drll.3', 'ednraa', 'efemp2b', 'efna1a', 'ephb3a', 'erf', 'ets2', 'fbln2', 'fezf2', 'fgf8a', 'foxa', 'foxa2', 'foxb1a', 'foxc1b', 'fscn1a', 'gata2a', 'gsc', 'her1', 'her5', 'her6', 'irx1b', 'irx7', 'jcada', 'kazald2', 'krt18a.1', 'krt4', 'krt8', 'krt99', 'lamc1', 'lamp2', 'lbx2', 'lft2', 'lhfpl6', 'lhx5', 'meis3', 'meox1', 'mixl1', 'ndr2', 'notch1a', 'noto', 'ntd5', 'osr1', 'otx2a', 'otx2b', 'pknox1.1', 'rhov', 'ripply1', 'rnd1b', 'sall3b', 'sdc4', 'shha', 'si:ch211-155e24.3', 'six3b', 'skia', 'skilb', 'snai1a', 'sox17', 'tagln2', 'tbx1', 'tbx16', 'tbx6', 'tcf3b', 'tcf7l1a', 'tead1a', 'tlcd5a', 'tph1b', 'twist2', 'vent', 'vgll4l', 'vrtn', 'wnt11f2', 'wnt8a', 'zeb1b', 'zic2a', 'zic3', 'zswim5']"
Mesoderm caudal,Tailbud NMP,"['acvr1ba', 'admp', 'arl4aa', 'arl4d', 'atp2b1a', 'btg2', 'cdh2', 'cdkn1ca', 'clic4', 'creb3l1', 'cst3', 'ddx4', 'dld', 'drll.3', 'dynll1', 'ednraa', 'efemp2b', 'efna1a', 'epcam', 'ephb3a', 'eppk1', 'erf', 'ets2', 'f11r.1', 'fbln2', 'fn1b', 'foxa', 'foxa2', 'fscn1a', 'fzd7a', 'gli1', 'grhl1', 'grhl2b', 'helb', 'her1', 'her6', 'id3', 'irx7', 'itm2cb', 'jcada', 'kazald2', 'krt18a.1', 'krt99', 'lamc1', 'lamp2', 'lbx2', 'lft2', 'lhfpl6', 'meis3', 'mixl1', 'mns1', 'mych', 'ndr2', 'nog1', 'notch1a', 'ntd5', 'oclna', 'osr1', 'otx2a', 'pknox1.1', 'rcc1', 'rhov', 'ripply1', 'rnd1b', 'rrbp1b', 'sall3b', 'sdc4', 'shha', 'si:dkey-261m9.12', 'six3b', 'skia', 'skilb', 'sox17', 'stox1', 'tbx1', 'tbx16', 'tbx6', 'tbxta', 'tcf3b', 'tcf7l1a', 'tead1a', 'tlcd5a', 'tph1b', 'vent', 'vrtn', 'wnt11f2', 'wnt8a', 'xbp1', 'ypel3', 'zic2a', 'zic3', 'znfl2a', 'zswim5']"
Mesoderm caudal,Tailbud mesoderm,"['aplnra', 'arl4aa', 'arl4d', 'cdh2', 'cdx1a', 'chrd', 'clic4', 'crabp2b', 'creb3l1', 'cst3', 'ddx4', 'dkk1b', 'dld', 'dlx3b', 'drll.3', 'efemp2b', 'efnb2a', 'efnb2b', 'ephb3a', 'eppk1', 'erf', 'fbln2', 'fezf2', 'flrt3', 'fn1a', 'fn1b', 'foxa', 'foxa2', 'foxa3', 'foxc1a', 'foxc1b', 'foxp1b', 'foxp2', 'fscn1a', 'fzd7a', 'gli2a', 'grhl1', 'grhl2b', 'gsc', 'her5', 'her6', 'her9', 'id3', 'irx1b', 'irx7', 'ism1', 'itm2cb', 'jcada', 'kazald2', 'krt99', 'lamb1a', 'lamc1', 'lbx2', 'lft1', 'meis3', 'meox1', 'mespab', 'mixl1', 'msx3', 'mych', 'myf5', 'nog1', 'ntd5', 'osr1', 'pcdh8', 'rhov', 'ripply1', 'rreb1a', 'sall3b', 'si:ch211-106e7.2', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'six4a', 'six7', 'skilb', 'snai1a', 'tbx1', 'tbx16', 'tbx6', 'tcf3b', 'tcf7', 'tead1a', 'tlcd5a', 'vent', 'xbp1', 'ypel3', 'zic3', 'znf185', 'zswim5']"
Mesoderm caudal,Ventral and lateral mesoderm,"['acvr1ba', 'admp', 'alcamb', 'aldob', 'anp32e', 'arl4ab', 'atp2b1a', 'axin2', 'bmp4', 'cdh2', 'cdkn1ca', 'cdx4', 'clic4', 'creb3l1', 'cxcr4a', 'dbx1a', 'dkk1b', 'dynll1', 'ednraa', 'efemp2b', 'efnb2b', 'epcam', 'ets2', 'etv5b', 'eve1', 'f11r.1', 'flrt3', 'foxa', 'foxa3', 'foxc1b', 'foxp2', 'gbx1', 'grhl2b', 'gsc', 'helb', 'her5', 'itm2cb', 'jcada', 'kirrel3l', 'krt8', 'lamp2', 'lef1', 'lhx1a', 'lhx5', 'lmo4a', 'mespab', 'mixl1', 'mns1', 'msx1b', 'mych', 'nasp', 'nog1', 'notch1a', 'noto', 'ntd5', 'olig4', 'plekhg5b', 'rab11fip4a', 'rcc1', 'rfx2', 'sall3b', 'shha', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'skilb', 'snai1a', 'sox11a', 'sox2', 'sox5', 'sp5l', 'tbx16', 'tbx6', 'tcf7', 'tlcd5a', 'twist2', 'vent', 'vrtn', 'wnt11f2', 'zeb1b', 'znfl2a', 'zswim5']"
Mesoderm caudal,tailbud PSM,"['acvr1ba', 'add3b', 'ahi1', 'aldob', 'anp32e', 'aplnra', 'apoc1', 'arl4ab', 'arl4d', 'atf6', 'atp2b1a', 'bambia', 'bmp2b', 'bmp4', 'bmp7a', 'cdh1', 'cdh6', 'cdkn1ca', 'creb3l1', 'creb3l2', 'cst3', 'cxcr4a', 'dbx1a', 'ddx4', 'dkk1b', 'drll.2', 'drll.3', 'dynll1', 'ednraa', 'efna1a', 'efnb2a', 'elf1', 'epcam', 'epha2a', 'eppk1', 'ets2', 'etv4', 'etv5b', 'eve1', 'f11r.1', 'fbln2', 'flrt3', 'fnbp1l', 'foxa', 'foxa2', 'foxa3', 'foxb1a', 'foxd5', 'foxh1', 'foxi1', 'foxp2', 'fscn1a', 'fzd7a', 'fzd8a', 'gata2a', 'gata5', 'gata6', 'gbx1', 'grhl1', 'gsc', 'her5', 'her8a', 'her9', 'id3', 'irx1b', 'irx7', 'ism1', 'itm2cb', 'kazald2', 'kirrel3l', 'klf2b', 'klf3', 'klf8', 'krt18a.1', 'krt4', 'krt8', 'krt99', 'lamb1a', 'lamp2', 'lft1', 'lft2', 'lhx1a', 'lhx5', 'lmo4a', 'mespab', 'mixl1', 'mns1', 'msx3', 'mych', 'mycla', 'nasp', 'ndr2', 'noto', 'ntd5', 'oclna', 'olig4', 'osr1', 'otx2a', 'pknox1.1', 'plekhg5b', 'rab11fip4a', 'rasgef1ba', 'rasl11b', 'rcc1', 'rfx2', 'rhov', 'ripply1', 'rnd1b', 'rrbp1b', 'sall3b', 'sdc4', 'shha', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'six7', 'skia', 'skilb', 'smtnl', 'snai1a', 'sox11a', 'sox11b', 'sox13', 'sox17', 'sox19a', 'sox3', 'sox32', 'stox1', 'szl', 'tagln2', 'tbx1', 'tbxta', 'tbxtb', 'tcf7', 'tcf7l1a', 'tcf7l1b', 'tdgf1', 'tfap2c', 'tgif1', 'tph1b', 'tram1', 'uhrf1', 'unc5b', 'ved', 'vent', 'vgll4l', 'vrtn', 'wnt11f2', 'wnt8a', 'xbp1', 'ypel3', 'zeb2b', 'zic2a', 'zic2b', 'zic3', 'znfl2a', 'zswim5']"
Mesoderm ventral,Definitive endoderm early,"['add3b', 'anp32e', 'arl4aa', 'arl4ab', 'axin2', 'btg2', 'c1qbp', 'cdc14b', 'cdx1a', 'cdx4', 'chrd', 'clic4', 'crabp2b', 'creb3l1', 'dact2', 'dbx1a', 'dlx3b', 'drll.2', 'drll.3', 'efemp2b', 'efna1a', 'efnb2a', 'elf1', 'ephb3a', 'eppk1', 'erf', 'esrra', 'fezf2', 'fgf8a', 'fn1a', 'foxb1b', 'foxc1b', 'foxh1', 'foxi1', 'foxn2b', 'foxp2', 'gli1', 'grhl1', 'helb', 'hoxb1b', 'irx1b', 'ism1', 'itgb5', 'itm2cb', 'jcada', 'kazald2', 'klf2a', 'klf8', 'lamc1', 'lef1', 'lft1', 'meox1', 'mespab', 'mixl1', 'msx1b', 'msx3', 'mycn', 'myf5', 'ndr2', 'notch1a', 'nrarpa', 'ntd5', 'otx1', 'pcdh8', 'pknox1.1', 'ppan', 'raraa', 'rasgef1ba', 'rhov', 'ripply1', 'rreb1a', 'sdc4', 'si:ch211-106e7.2', 'skia', 'skilb', 'sox11b', 'sox19a', 'tbx6', 'tbxta', 'tbxtb', 'tcf3b', 'tcf7', 'tead1a', 'tfap2a', 'tfap2c', 'tlcd5a', 'tuba1a', 'tuba8l2', 'uhrf1', 'unc5b', 'uncx4.1', 'ved', 'vrtn', 'wnt11f2', 'ypel3', 'zc4h2', 'zeb1a', 'zeb1b', 'znfl2a', 'zswim5']"
Mesoderm ventral,Definitive endoderm late,"['add3b', 'admp', 'anp32e', 'arl4aa', 'cdc14b', 'chrd', 'clic4', 'crabp2b', 'creb3l1', 'cst3', 'dact2', 'dbx1a', 'dkk1b', 'dynll1', 'efemp2b', 'efna1a', 'efnb2a', 'epcam', 'eppk1', 'erf', 'fezf2', 'fgf8a', 'fn1a', 'foxb1b', 'foxc1b', 'foxh1', 'foxn2b', 'foxp2', 'fscn1a', 'fzd7a', 'gata6', 'gli1', 'grhl1', 'helb', 'hoxb1b', 'irx1b', 'irx7', 'ism1', 'itgb5', 'itm2cb', 'jcada', 'kazald2', 'klf2a', 'klf8', 'krt99', 'lamc1', 'lamp2', 'lef1', 'lft1', 'lhx1a', 'lhx5', 'meis3', 'meox1', 'mixl1', 'msx1b', 'msx3', 'mych', 'mycn', 'myf5', 'ndr2', 'notch1a', 'ntd5', 'oclna', 'pknox1.1', 'rasgef1ba', 'rasl11b', 'rcc1', 'ripply1', 'rnd1b', 'rrbp1b', 'rreb1a', 'sdc4', 'shha', 'si:ch211-106e7.2', 'si:dkey-261m9.12', 'six3b', 'six7', 'skia', 'skilb', 'snai1a', 'sox11a', 'sox11b', 'sox19a', 'tbx1', 'tbx16', 'tbx6', 'tbxta', 'tbxtb', 'tcf3b', 'tcf7', 'tcf7l1a', 'tdgf1', 'tead1a', 'tfap2a', 'tfap2c', 'tlcd5a', 'tph1b', 'tuba1a', 'tuba8l2', 'uhrf1', 'vrtn', 'wnt11f2', 'xbp1', 'ypel3', 'zc4h2', 'zeb1a', 'zeb1b', 'zic3', 'znfl2a', 'zswim5']"
Mesoderm ventral,Ectoderm dorsal anterior,"['acvr1ba', 'arl4aa', 'arl4ab', 'axin2', 'bach1b', 'bmp7a', 'cdc14b', 'cdh2', 'clic4', 'creb3l1', 'creb3l2', 'cst3', 'efnb2a', 'elf1', 'erf', 'ets2', 'fbln2', 'fgf8a', 'foxa2', 'foxc1b', 'gli1', 'gsc', 'her5', 'itgb5', 'itm2cb', 'krt18a.1', 'lft1', 'meox1', 'myf5', 'ndr2', 'nog1', 'notch1a', 'ntd5', 'prickle1b', 'rrbp1b', 'rreb1a', 'sdc4', 'shha', 'tbxtb', 'tcf3b', 'tead1a', 'vrtn', 'xbp1', 'ypel3', 'zic2a']"
Mesoderm ventral,Ectoderm ventral anterior,"['acvr1ba', 'arl4ab', 'axin2', 'btg2', 'cdc14b', 'clic4', 'creb3l1', 'creb3l2', 'cst3', 'ednraa', 'efna1a', 'ets2', 'eve1', 'fbln2', 'fgf8a', 'fzd7a', 'gsc', 'id3', 'irx7', 'itgb5', 'jcada', 'krt18a.1', 'lamb1a', 'lef1', 'lft1', 'lft2', 'lhfpl6', 'lmo4a', 'meox1', 'myf5', 'ndr2', 'nog1', 'ntd5', 'otx2a', 'prickle1b', 'raraa', 'rhov', 'rnd1b', 'rrbp1b', 'sdc4', 'shha', 'si:ch211-106e7.2', 'sox17', 'tbxtb', 'tcf3b', 'tdgf1', 'uncx4.1', 'vent', 'vrtn', 'ypel3', 'zeb1b', 'znfl2a']"
Mesoderm ventral,Mesoderm caudal,"['ahi1', 'apoc1', 'arl4aa', 'arl4ab', 'arl4d', 'atf6', 'bach1b', 'btg2', 'cdc14b', 'cdh1', 'chrd', 'crabp2b', 'creb3l1', 'creb3l2', 'cst3', 'dbx1a', 'ddx4', 'dkk1b', 'ednraa', 'efnb2a', 'efnb2b', 'elf1', 'ephb3a', 'eppk1', 'erf', 'fbln2', 'fezf2', 'fnbp1l', 'foxa3', 'foxb1b', 'foxc1a', 'foxp1b', 'gli1', 'gli2a', 'grhl2b', 'gsc', 'her6', 'her8a', 'her9', 'hoxb1b', 'kirrel3l', 'klf2a', 'klf3', 'klf8', 'krt18a.1', 'lamb1a', 'lamc1', 'lhfpl6', 'lhx1a', 'lhx5', 'map2k6', 'meox1', 'mixl1', 'msx3', 'mycla', 'myclb', 'nog1', 'ntd5', 'perp', 'pknox1.1', 'prdm1a', 'raraa', 'rrbp1b', 'sall3b', 'sdc4', 'si:ch211-106e7.2', 'six4a', 'six7', 'skia', 'sox11b', 'sox5', 'tbx6', 'tcf7l1b', 'tdgf1', 'tead1a', 'tfap2c', 'tram1', 'tshz3b', 'tuba1a', 'tuba8l2', 'vent', 'vgll4l', 'ypel3', 'zeb2b', 'zswim5']"
Mesoderm ventral,Neurectoderm posterior,"['acvr1ba', 'bach1b', 'cdc14b', 'cdh2', 'clic4', 'creb3l1', 'creb3l2', 'dkk1b', 'efnb2a', 'elf1', 'erf', 'ets2', 'eve1', 'fbln2', 'fgf8a', 'fn1b', 'foxa2', 'foxc1b', 'fzd7a', 'helb', 'jcada', 'kazald2', 'lef1', 'lft1', 'meox1', 'mych', 'myf5', 'ndr2', 'nog1', 'notch1a', 'ntd5', 'plekhg5b', 'prickle1b', 'rrbp1b', 'rreb1a', 'sdc4', 'shha', 'si:dkey-261m9.12', 'skilb', 'sox11b', 'stox1', 'tbxta', 'tcf3b', 'tead1a', 'tlcd5a', 'uncx4.1', 'vrtn', 'wnt8a', 'ypel3', 'zic2a', 'znfl2a']"
Mesoderm ventral,Notochord early,"['ahi1', 'anp32e', 'arl4aa', 'axin2', 'bach1b', 'baz1b', 'c1qbp', 'cdc14b', 'ddx4', 'dkk1b', 'dnmt3bb.2', 'efnb2a', 'efnb2b', 'elf1', 'ephb3a', 'eppk1', 'flrt3', 'foxc1b', 'foxh1', 'fscn1a', 'fzd7a', 'gli2a', 'grhl1', 'her1', 'ism1', 'itm2cb', 'klf3', 'klf8', 'krt99', 'lamb1a', 'lamc1', 'lhx5', 'map2k6', 'meox1', 'mixl1', 'msx3', 'mycn', 'myf5', 'nasp', 'otx2a', 'otx2b', 'pcdh8', 'perp', 'plekhg5b', 'ppan', 'prdm1a', 'rbbp4', 'rcc1', 'rhov', 'rreb1a', 'sdc4', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'skia', 'skilb', 'smtnl', 'tagln2', 'tbx6', 'tfap2a', 'tlcd5a', 'tp63', 'tshz3b', 'tuba1a', 'tuba8l2', 'uhrf1', 'uncx4.1', 'vrtn', 'wnt8a', 'ypel3', 'zc4h2', 'zeb2b', 'zswim5']"
Mesoderm ventral,Paraxial mesoderm,"['ackr3b', 'acvr1ba', 'add3b', 'ahi1', 'aldob', 'anp32e', 'aplnra', 'arl4d', 'atf6', 'atp2b1a', 'axin2', 'bach1b', 'baz1b', 'c1qbp', 'cdc14b', 'cdh1', 'cdh6', 'cdx4', 'crabp2b', 'cst3', 'cxcr4a', 'dact2', 'ddx4', 'dnmt3bb.2', 'dynll1', 'efnb2a', 'elf1', 'epcam', 'eppk1', 'ets2', 'etv5b', 'eve1', 'f11r.1', 'fbln2', 'fezf2', 'flrt3', 'fn1a', 'fnbp1l', 'foxa', 'foxa3', 'foxn2b', 'foxp1b', 'foxp2', 'fscn1a', 'fzd7a', 'gata6', 'grhl1', 'grhl2b', 'gsc', 'helb', 'her5', 'her6', 'irx1b', 'irx7', 'itm2cb', 'kazald2', 'klf3', 'klf8', 'krt18a.1', 'krt99', 'lamb1a', 'lamc1', 'lamp2', 'lft2', 'lhfpl6', 'lhx1a', 'lhx5', 'map2k6', 'mixl1', 'mycla', 'mycn', 'nasp', 'ndr2', 'nog1', 'nsd2', 'oclna', 'otx2b', 'perp', 'pknox1.1', 'plekhg5b', 'ppan', 'prdm1a', 'prickle1b', 'rab11fip4a', 'raraa', 'rasgef1ba', 'rasl11b', 'rbbp4', 'rcc1', 'rfx2', 'ripply1', 'rnd1b', 'rrbp1b', 'sdc4', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'six7', 'smtnl', 'snai1a', 'sox11a', 'sox11b', 'sox13', 'sox17', 'sox19a', 'sox3', 'sox32', 'tagln2', 'tbxta', 'tcf7', 'tcf7l1a', 'tcf7l1b', 'tdgf1', 'tead1a', 'tgif1', 'tp63', 'tram1', 'uhrf1', 'vgll4l', 'wnt11f2', 'xbp1', 'ypel3', 'zc4h2', 'zic2a', 'zic2b', 'znf185', 'znfl2a', 'zswim5']"
Mesoderm ventral,Prechordal plate early,"['ackr3b', 'acvr1ba', 'add3b', 'aldob', 'anp32e', 'arl4aa', 'atp2b1a', 'bambia', 'baz1b', 'bmp4', 'cdc14b', 'cdh2', 'cdh6', 'cdkn1ca', 'ddx4', 'dnmt3bb.2', 'dynll1', 'efna1a', 'epcam', 'eppk1', 'erf', 'etv4', 'etv5b', 'f11r.1', 'fgf8a', 'flrt3', 'fn1a', 'foxb1a', 'foxb1b', 'foxc1b', 'fscn1a', 'fzd7a', 'gata6', 'gli2a', 'grhl1', 'her8a', 'hoxb1b', 'itm2cb', 'kazald2', 'krt4', 'krt99', 'lamb1a', 'lamc1', 'lamp2', 'mixl1', 'mns1', 'mycn', 'myf5', 'nasp', 'oclna', 'pcdh8', 'plekhg5b', 'rab11fip4a', 'rasl11b', 'rbbp4', 'rcc1', 'rfx2', 'rnd1b', 'rreb1a', 'sdc4', 'si:dkey-261m9.12', 'skia', 'snai1a', 'sox17', 'stox1', 'tbx16', 'tcf3b', 'tcf7', 'tead1a', 'tgif1', 'tshz3b', 'tuba1a', 'uhrf1', 'uncx4.1', 'ypel3', 'zc4h2', 'zeb1a', 'zeb1b', 'zeb2b', 'zic2a', 'zswim5']"
Mesoderm ventral,Tailbud,"['acvr1ba', 'admp', 'ahi1', 'arl4aa', 'arl4ab', 'arl4d', 'atf6', 'btg2', 'cdc14b', 'cdh2', 'creb3l1', 'creb3l2', 'efemp2b', 'elf1', 'ephb3a', 'eppk1', 'erf', 'fbln2', 'fn1b', 'foxa2', 'foxc1b', 'gli2a', 'gsc', 'jcada', 'klf8', 'krt18a.1', 'krt8', 'krt99', 'lamb1a', 'lft1', 'lhfpl6', 'lima1a', 'meox1', 'myf5', 'ndr2', 'nog1', 'otx2b', 'perp', 'pknox1.1', 'rhov', 'sall3b', 'shha', 'si:ch211-155e24.3', 'six7', 'skilb', 'snai1a', 'sox11b', 'tagln2', 'tbx16', 'tcf7l1b', 'tdgf1', 'tlcd5a', 'twist2', 'vent', 'vgll4l']"
Mesoderm ventral,Ventral and lateral mesoderm,"['acvr1ba', 'admp', 'atf6', 'atp2b1a', 'axin2', 'cdh2', 'cdkn1ca', 'clic4', 'creb3l1', 'cst3', 'cxcr4a', 'dact2', 'dbx1a', 'ddx4', 'dkk1b', 'dld', 'dynll1', 'ednraa', 'efemp2b', 'efnb2b', 'epcam', 'epha2a', 'ephb3a', 'eppk1', 'ets2', 'etv4', 'etv5b', 'eve1', 'f11r.1', 'flrt3', 'fn1b', 'foxa2', 'foxa3', 'foxb1a', 'foxc1b', 'foxp1b', 'foxp2', 'fzd7a', 'gbx1', 'gli2a', 'grhl2b', 'gsc', 'helb', 'her1', 'her7', 'itgb5', 'itm2cb', 'jcada', 'kazald2', 'kirrel3l', 'krt4', 'krt8', 'krt99', 'lamc1', 'lbx2', 'lef1', 'lft1', 'lft2', 'lhfpl6', 'lhx1a', 'lhx5', 'lmo4a', 'meis1b', 'meox1', 'mespab', 'mixl1', 'mns1', 'msgn1', 'mych', 'myf5', 'ndr2', 'nog1', 'notch1a', 'ntd5', 'oclna', 'otx2b', 'pcdh8', 'plekhg5b', 'prickle1b', 'rcc1', 'rnd1b', 'rrbp1b', 'sall3b', 'sdc4', 'shha', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'six7', 'skia', 'skilb', 'snai1a', 'sox13', 'sox32', 'sox5', 'sp5l', 'tbx16', 'tbx16l', 'tbxta', 'tbxtb', 'tcf3b', 'tcf7', 'tcf7l1a', 'tead1a', 'tph1b', 'tram1', 'tuba8l2', 'twist2', 'vent', 'vrtn', 'wnt11f2', 'wnt8a', 'zeb1a', 'zeb1b', 'zswim5']"
Mesoderm ventral,tailbud PSM,"['acvr1ba', 'ahi1', 'apoc1', 'arl4aa', 'arl4ab', 'arl4d', 'atf6', 'atp2b1a', 'bach1b', 'bambia', 'bmp7a', 'btg2', 'cdc14b', 'cdh1', 'crabp2b', 'creb3l1', 'creb3l2', 'cst3', 'cxcr4a', 'dbx1a', 'ddx4', 'dkk1b', 'drll.2', 'dynll1', 'ednraa', 'efna1a', 'efnb2a', 'elf1', 'epcam', 'eppk1', 'erf', 'ets2', 'etv5b', 'f11r.1', 'fbln2', 'fezf2', 'fn1a', 'fnbp1l', 'foxb1b', 'foxc1a', 'foxp1b', 'foxp2', 'grhl1', 'grhl2b', 'gsc', 'her6', 'her9', 'kirrel3l', 'klf2b', 'klf3', 'klf8', 'krt18a.1', 'krt8', 'krt99', 'lamb1a', 'lamc1', 'lamp2', 'lbx2', 'lhfpl6', 'lhx5', 'lmo4a', 'meis1b', 'meox1', 'mespab', 'mixl1', 'mns1', 'msx3', 'mych', 'mycla', 'myclb', 'nog1', 'ntd5', 'oclna', 'osr1', 'otx2b', 'perp', 'pknox1.1', 'plekhg5b', 'raraa', 'rcc1', 'rfx2', 'rhov', 'rrbp1b', 'sall3b', 'sdc4', 'shha', 'si:ch211-106e7.2', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'six7', 'skia', 'sox11b', 'sox32', 'stox1', 'tagln2', 'tbx6', 'tcf7', 'tcf7l1b', 'tdgf1', 'tead1a', 'tfap2c', 'tgif1', 'tram1', 'tshz3b', 'tuba1a', 'tuba8l2', 'uhrf1', 'ved', 'vent', 'vgll4l', 'wnt11f2', 'ypel3', 'zeb2b', 'znfl2a', 'zswim5']"
Neurectoderm posterior,Definitive endoderm early,"['aldob', 'arl4ab', 'baz1b', 'btg2', 'cdc14b', 'cdkn1ca', 'cdx1a', 'cdx4', 'dlx3b', 'dnmt3bb.2', 'dynll1', 'efnb2b', 'esrra', 'etv5b', 'fgf8a', 'fnbp1l', 'foxc1b', 'foxh1', 'foxn2b', 'foxp1b', 'foxp2', 'fzd8a', 'her9', 'irx7', 'itgb5', 'kazald2', 'klf8', 'lef1', 'map2k6', 'meox1', 'mns1', 'msx3', 'mych', 'mycla', 'nasp', 'otx2a', 'otx2b', 'ppan', 'raraa', 'rbbp4', 'rcc1', 'rfx2', 'rhov', 'rreb1a', 'six7', 'skia', 'skilb', 'sox11b', 'sp5l', 'tbxtb', 'tcf3b', 'tcf7l1a', 'tfap2c', 'tgif1', 'tlcd5a', 'tp63', 'twist2', 'uhrf1', 'vrtn', 'wnt8a', 'zic2b']"
Neurectoderm posterior,EVL,"['ackr3b', 'acvr1ba', 'apoc1', 'arl4ab', 'atp2b1a', 'bmp2b', 'bmp7a', 'btg2', 'c1qbp', 'cdh6', 'cdx1a', 'cdx4', 'cst3', 'cxcr4a', 'ddx4', 'dkk1b', 'dld', 'ednraa', 'efemp2b', 'efna1a', 'erf', 'esrra', 'fbln2', 'fezf2', 'fn1a', 'foxa', 'foxa2', 'foxc1b', 'foxh1', 'foxn2b', 'foxp1b', 'fscn1a', 'fzd8a', 'gata5', 'gsc', 'helb', 'her1', 'her6', 'her7', 'her9', 'itm2cb', 'jcada', 'kazald2', 'klf8', 'lamc1', 'lamp2', 'lft1', 'lhfpl6', 'lhx5', 'meis1b', 'mespab', 'mixl1', 'msgn1', 'mych', 'ndr2', 'nog1', 'noto', 'nrarpa', 'ntd5', 'osr1', 'otx1', 'otx2a', 'pcdh8', 'pknox1.1', 'prdm1a', 'rab11fip4a', 'rasgef1ba', 'rfx2', 'ripply1', 'rnd1b', 'rrbp1b', 'shha', 'six4b', 'six7', 'skilb', 'sox13', 'sox17', 'sox5', 'szl', 'tbx16', 'tbx16l', 'tbx6', 'tbxta', 'tbxtb', 'tcf3b', 'tcf7', 'tdgf1', 'tead1a', 'tfap2c', 'tp63', 'tram1', 'tshz3b', 'twist2', 'unc5b', 'vent', 'wnt8a', 'zswim5']"
